ID,Trials,Conditions,Vertical_GRF,Mtp_agl,Mtp_vel,Ankle_agl,Ankle_vel,Ankle_mom,Ankle_pow,Knee_agl,Knee_vel,Knee_mom,Knee_pow,Hip_agl,Hip_vel,Hip_mom,Hip_pow
26,2,consecutive,1.248788985,13.87282466,471.7765994,32.39143267,-857.2887504,-0.096926869,0.465560528,-91.38709176,862.3465263,0.107991326,0.720872567,81.45805482,-462.2830377,-0.086956086,0.223383592
26,3,consecutive,1.551417502,15.69731181,552.5468235,34.53918897,-919.8864016,-0.119091003,0.503185505,-87.96848176,881.7249908,0.134780793,0.816933817,69.13556756,-452.5001095,-0.086214771,0.206514637
26,4,consecutive,1.579315999,16.17560405,567.8600777,34.75297834,-895.4300795,-0.121462613,0.48468756,-89.64281326,887.0712468,0.13654015,0.80521097,70.83400331,-444.0337248,-0.094070079,0.207815248
26,5,consecutive,1.603973553,16.10412423,580.7517726,34.7757278,-908.3906743,-0.121461748,0.500765095,-87.19449847,875.6697065,0.135205314,0.814100149,67.25965606,-443.5823996,-0.089298286,0.183222705
26,6,consecutive,1.815484412,15.0837007,555.7807281,32.32049157,-925.1115915,-0.139309122,0.539536382,-81.75597787,882.984479,0.158589766,0.829796452,59.78718408,-452.4250449,-0.070196884,0.141230808
27,1,single,1.541580841,10.21604377,359.2917758,27.70694454,-1016.504214,-0.110752125,0.689972194,-72.57355097,780.9363094,0.138322344,0.75184744,74.81875347,-524.2153885,-0.092675097,0.232529724
27,2,single,1.419834546,9.514756856,340.1572532,25.13283838,-974.5041022,-0.098978421,0.582243393,-74.91396995,796.2833783,0.131166338,0.769185511,81.47710223,-545.0797787,-0.10288207,0.229623928
27,3,single,1.598572484,10.19505771,320.4873655,25.1128944,-997.2796501,-0.112230947,0.644611918,-70.39353707,816.9498444,0.143302153,0.811787029,74.54843745,-537.4856226,-0.101993701,0.246495214
27,4,single,1.407570178,11.5324184,345.2166149,26.60566412,-964.7419083,-0.10094679,0.551706012,-78.87501536,870.9297279,0.133846262,0.832638778,82.01015583,-567.7960286,-0.108960135,0.2415375
27,5,single,1.585101954,10.61343446,357.5587557,20.67619253,-859.6186756,-0.117713254,0.475009362,-73.39365422,784.5355497,0.135460436,0.800969183,78.53837922,-567.2253539,-0.120029543,0.233301488
27,6,single,1.418507122,13.32350373,413.4822483,23.07325415,-883.3223444,-0.105758647,0.431863424,-78.07683114,806.0731901,0.139220085,0.840747498,80.52925433,-538.6794671,-0.120054451,0.218755314
27,1,consecutive,1.636384001,5.734975854,112.9406434,25.04032063,-681.1396377,-0.110183157,0.478363372,-72.77479852,546.4848595,0.14219024,0.693671255,68.65348053,-374.4742491,-0.086951571,0.198278037
27,2,consecutive,1.544895162,4.680287581,101.0784648,28.61857846,-697.598941,-0.091198481,0.448899289,-75.17649647,517.3019324,0.147477897,0.743918318,68.35093486,-365.6099578,-0.093877907,0.209212096
27,3,consecutive,1.584695223,5.244697062,171.2007392,28.365398,-874.2301394,-0.10108938,0.508914918,-75.58508292,702.3207482,0.145011549,0.741498861,69.68762193,-433.6367483,-0.11390457,0.243999037
27,4,consecutive,1.616300414,5.796499734,154.2428214,26.80028264,-928.0323169,-0.103605189,0.558806192,-75.05405978,750.7275136,0.147110503,0.796236903,69.68957438,-451.6434161,-0.115430651,0.267673457
27,5,consecutive,1.481674898,6.293266531,182.8300832,30.97078196,-886.7971935,-0.096620167,0.510455331,-79.87976711,676.8103847,0.146719002,0.748844017,70.3977029,-399.6796736,-0.1042015,0.233354376
27,6,consecutive,1.541980099,5.466971775,118.3953923,28.51686647,-808.6074914,-0.087937521,0.456871589,-77.07942281,672.7071528,0.145672235,0.750084511,68.1281886,-410.1558387,-0.108576378,0.254338724
28,1,single,1.301885267,10.82973808,379.1166935,26.25873543,-741.4942957,-0.103484399,0.348615816,-97.04428035,910.9665626,0.114573412,0.754034261,87.09700305,-517.5736169,-0.100265211,0.2883634
28,2,single,1.246207159,9.226454215,366.489426,24.91780559,-773.4925032,-0.099114748,0.402691304,-94.94736168,895.695013,0.104779451,0.723427816,88.87414264,-521.6772095,-0.100708033,0.337924866
28,3,single,1.253471425,14.08260548,414.2890922,24.59996401,-714.4970673,-0.097465994,0.306945816,-98.49285444,910.5350997,0.115606228,0.836780147,86.103666,-497.3889734,-0.092362193,0.275428779
28,4,single,1.158551332,9.113744176,361.7452505,27.26707619,-753.4617947,-0.08952041,0.34987529,-98.20419465,919.2531356,0.101167148,0.749295803,91.2899176,-498.79776,-0.09827064,0.312313665
28,5,single,1.413809952,9.478604518,373.2499327,24.03497822,-781.586471,-0.107803223,0.393844942,-91.5653834,931.8554201,0.120086703,0.805873248,79.84046094,-480.1357716,-0.089287435,0.306768237
28,6,single,1.243322242,13.71520546,423.5191616,27.07200824,-723.3620384,-0.09381288,0.313076429,-98.35276206,888.5805832,0.114038648,0.795719255,85.3356346,-476.668106,-0.090955163,0.274032457
28,1,consecutive,1.076699419,6.026598754,243.0531313,31.93492092,-756.2817981,-0.081715298,0.374794591,-95.4794983,794.5465155,0.086300612,0.567406598,97.81930495,-474.972303,-0.117928618,0.307820148
28,2,consecutive,1.169302806,7.03469639,293.9037062,30.96522179,-742.8784672,-0.08788089,0.361741317,-96.68494668,823.5201023,0.101212724,0.616551083,94.03319706,-444.8619298,-0.119626288,0.319145196
28,3,consecutive,1.150278094,7.586264959,302.3927393,30.62515972,-738.4237112,-0.091330726,0.342273984,-96.22359364,826.522274,0.097448561,0.656399255,98.3585493,-472.5215404,-0.130678111,0.298808642
28,4,consecutive,1.183009672,8.46861363,316.2122189,29.76956179,-727.2274185,-0.092073734,0.340098273,-98.37697014,871.9923206,0.09975274,0.628945839,97.19966288,-500.7422992,-0.122119622,0.301101773
28,5,consecutive,1.190305958,6.826283947,276.686411,29.53019488,-764.8840135,-0.089398507,0.369794976,-95.94397592,875.2450456,0.100122448,0.647841552,96.71529934,-510.3981576,-0.129148823,0.306874926
28,6,consecutive,1.207616795,5.934005129,250.5717471,30.09832654,-770.310472,-0.092825585,0.366866811,-94.59054155,859.4065311,0.099924296,0.627012967,93.83241766,-502.0384014,-0.130692869,0.329554426
29,1,single,1.12834344,8.376621018,339.212739,28.93880555,-933.3149967,-0.08553896,0.622140647,-104.0652507,905.638294,0.10477505,0.796815948,99.87030266,-625.1726583,-0.107072151,0.406352679
29,2,single,1.225759516,7.007717955,370.5199969,28.56046254,-942.138753,-0.094562427,0.601111698,-102.4348011,940.1616446,0.11160946,0.809461406,102.3340551,-700.1315056,-0.121759725,0.47053073
29,3,single,1.172633826,6.072516939,265.9388297,30.08676323,-1027.529828,-0.085155835,0.706164261,-106.3274707,958.6696961,0.115334423,0.799744334,99.7697947,-692.5412846,-0.117833268,0.4051666
29,4,single,1.192165481,6.312841914,294.0095082,29.73407222,-1006.955881,-0.088734998,0.687875034,-104.6958935,959.4997513,0.107052915,0.775863451,103.8110849,-694.5008118,-0.139118925,0.423224159
29,5,single,1.139624483,9.920931057,374.9688961,27.27780902,-961.058428,-0.091365697,0.655194454,-109.1363787,959.9077677,0.107745845,0.772172668,101.5117493,-700.5596824,-0.110938008,0.487956645
29,6,single,1.291862308,8.594261941,347.5924174,32.47360953,-972.038635,-0.090669005,0.623289369,-106.2919883,966.6507974,0.130540032,0.825130631,95.95424385,-678.0634811,-0.110937422,0.442459117
29,1,consecutive,1.206611004,4.779509768,225.7497133,30.38988283,-974.1595519,-0.087580045,0.61019094,-103.1400004,789.0603713,0.116135565,0.700568623,99.93220536,-580.6627294,-0.122651501,0.402617964
29,2,consecutive,1.405427293,4.104434243,232.9449571,29.39856799,-1015.19475,-0.101296835,0.658614806,-101.456279,881.1979178,0.133981401,0.734136534,96.55367316,-633.6380501,-0.136405186,0.436023629
29,3,consecutive,1.206223776,5.820566761,288.7951939,29.62874092,-973.6981124,-0.088561354,0.606842834,-107.0769161,826.5447404,0.111523249,0.717647359,100.2019913,-588.8655427,-0.123335013,0.436058034
29,4,consecutive,1.271752894,5.641391172,272.6946843,30.26294796,-985.9491715,-0.092950406,0.630516061,-105.404751,853.5254457,0.122574918,0.695733896,100.3252837,-601.8555203,-0.139926611,0.415199632
29,5,consecutive,1.257614223,6.273047855,295.4463148,28.99737601,-964.5932875,-0.093715806,0.612461203,-100.149922,789.9397739,0.119408705,0.730357188,94.70254257,-537.2212586,-0.116032445,0.384427761
29,6,consecutive,1.255990707,6.02264161,307.3403637,30.79932998,-967.0324892,-0.091735976,0.607160342,-106.1474018,800.920639,0.119158636,0.677570607,99.02450242,-563.0231052,-0.127388871,0.441515117
30,1,single,1.183497452,10.71971788,322.2777914,31.48902396,-972.3849665,-0.073146588,0.561118018,-110.0911484,834.6805564,0.117248196,0.780935718,112.0447542,-539.4855125,-0.146974147,0.400688127
30,2,single,1.124335561,7.395044268,240.3245682,31.49380098,-1074.538205,-0.082081482,0.723448235,-106.5284066,942.5702071,0.103801681,0.752672646,109.7981657,-559.4763633,-0.131484657,0.396084299
30,3,single,1.115934563,5.859745748,228.5969478,32.42924479,-1127.435729,-0.079425231,0.720667597,-108.3244287,952.9279528,0.106162462,0.777546261,110.117467,-593.1178533,-0.122468905,0.376263278
30,4,single,1.074371577,8.51318391,273.3203731,32.56080528,-955.3511702,-0.075063098,0.61202086,-110.4270213,910.7254769,0.105533068,0.698565336,110.9495348,-564.9609391,-0.113598824,0.402007715
30,5,single,1.113626039,9.058280682,293.403575,29.54470318,-990.8405042,-0.078848316,0.663639231,-108.6194038,916.7215409,0.100630483,0.766020805,114.5391068,-591.4634838,-0.121698017,0.397376494
30,6,single,1.126936332,9.293320642,284.8172563,32.64719204,-973.4912325,-0.075076287,0.631198422,-110.8178899,930.0946269,0.112218664,0.783213124,109.1025103,-548.3484829,-0.135914396,0.424042852
30,1,consecutive,1.1204279,9.351768487,327.9106057,32.40333953,-926.0507774,-0.075922026,0.559074763,-111.9928857,763.7732551,0.113450915,0.63539532,109.0656937,-493.2321604,-0.128728432,0.357150218
30,2,consecutive,1.124298078,9.741660255,293.5834953,33.38841576,-985.7388862,-0.074195402,0.569604467,-116.0066276,853.9704963,0.115496971,0.660407973,111.0043694,-506.6476518,-0.130969097,0.377614321
30,3,consecutive,1.130358808,9.277736546,282.1358281,31.86833728,-993.3491812,-0.077531581,0.582718912,-112.9779955,826.4036527,0.108423583,0.680905422,111.7768467,-506.0015752,-0.124852453,0.366316433
30,4,consecutive,1.161984796,10.2354291,323.9956622,32.71633262,-954.7195109,-0.071810765,0.535969342,-112.4394948,813.687561,0.115565318,0.726378587,111.7508497,-501.3638252,-0.145231784,0.3709257
30,5,consecutive,1.144257646,11.1515018,354.1705232,33.63066533,-931.6465581,-0.085224415,0.530894257,-116.5846368,829.6650798,0.111545383,0.707462168,112.0239814,-490.5489495,-0.137745878,0.33910126
30,6,consecutive,1.13281271,8.648557051,319.5605362,30.93573099,-973.7127237,-0.077463126,0.579270523,-107.317328,839.9048765,0.109201721,0.652000776,109.3805367,-505.1300642,-0.138496044,0.362159138
31,1,single,1.225974462,15.14179322,550.1575354,32.67267329,-828.2260273,-0.082964424,0.490510528,-109.8686208,927.0820833,0.122722313,0.922351173,103.1023864,-696.2792198,-0.145593844,0.466805608
31,2,single,1.353718179,10.90959662,446.1605847,32.73465759,-863.030435,-0.079666585,0.543625392,-114.2761967,1071.956623,0.136909423,0.809425658,104.9686939,-764.9643576,-0.166552475,0.499325387
31,3,single,1.293260472,11.60822406,481.0801241,32.55058347,-910.8244445,-0.079974793,0.571375118,-114.1945835,1026.187823,0.136243155,0.938027166,103.5517917,-752.8235717,-0.154884822,0.402129511
31,4,single,1.272960324,11.75410586,490.1430122,32.94912608,-901.0933407,-0.090080955,0.599855668,-110.462343,994.4966599,0.126481358,0.859349168,101.462485,-730.0253671,-0.149465547,0.507324198
31,5,single,1.332495052,9.90002354,451.7031569,34.67805117,-913.4496701,-0.080963307,0.60362967,-112.8315986,1096.642674,0.140288076,0.868180229,100.565323,-747.296549,-0.149527555,0.422266402
31,6,single,1.35567631,11.49522613,479.0249434,34.04359227,-922.2215847,-0.079541107,0.565444809,-115.0998874,1073.062964,0.142264798,0.906974617,104.225342,-790.1496188,-0.157849523,0.393236596
31,1,consecutive,1.271426893,5.634839379,336.1848441,30.46995139,-932.1852451,-0.071896655,0.566791068,-114.3538023,861.8755172,0.142210847,0.738829749,104.749349,-649.145784,-0.136986225,0.429681641
31,2,consecutive,1.248553498,5.030561766,311.9804695,32.03324546,-970.9515286,-0.077039332,0.568208863,-117.6053067,883.9652124,0.13311856,0.734701144,106.5295463,-635.1004138,-0.134025656,0.421345868
31,3,consecutive,1.238231695,7.681271783,365.4653271,31.69027287,-910.3717841,-0.074502595,0.530241951,-116.9551018,822.8285279,0.139066632,0.757642778,105.3111502,-626.5643212,-0.128118864,0.443297828
31,4,consecutive,1.245074672,7.610045926,372.6929588,31.97650062,-880.3481148,-0.073809043,0.517153391,-118.8191607,877.5769225,0.137197915,0.733689951,107.82519,-634.4061897,-0.139714357,0.416214363
31,5,consecutive,1.334787421,7.832088712,365.1502662,31.87991588,-906.6022424,-0.079065278,0.553650098,-116.1858457,850.3369128,0.138292554,0.711556972,106.4036044,-585.4408556,-0.156594198,0.428710041
31,6,consecutive,1.339798955,9.518338732,426.9297935,32.92586797,-867.6528925,-0.079317856,0.4952203,-120.0897765,829.9426531,0.140599774,0.726726887,110.2841161,-590.4383708,-0.146379147,0.428719381
32,1,single,1.136242675,5.833893906,230.5772971,26.49870472,-1027.180196,-0.070559334,0.581055974,-99.50706129,1061.568265,0.105372916,0.757534149,97.77522367,-694.9851441,-0.123239962,0.53064743
32,2,single,1.104949325,6.953026492,297.3666446,26.66363568,-1008.5794,-0.069196438,0.528476729,-101.7657052,1070.885538,0.110915437,0.849456917,97.9951374,-706.4357024,-0.112378017,0.308546337
32,3,single,1.123974204,5.435871411,234.0983704,24.72822032,-1011.808904,-0.068324182,0.565242645,-100.3613777,1056.933986,0.10173187,0.718423053,98.74048211,-736.8696937,-0.118080414,0.539241172
32,4,single,1.088647327,7.875252398,280.5202965,26.11910186,-1017.766901,-0.064198536,0.498535582,-104.9631408,1069.299335,0.106886197,0.825732871,97.95154135,-707.7433037,-0.110174262,0.274139283
32,5,single,1.092913294,7.227533092,261.1089621,26.7716651,-1010.846261,-0.068559551,0.520494633,-103.1033955,1050.997231,0.105050868,0.797323207,97.7889169,-714.0043181,-0.117799846,0.336722131
32,6,single,1.149386562,6.423473377,264.6149376,26.15513578,-910.0833899,-0.063545328,0.455638467,-102.3863023,1060.374958,0.109711185,0.801741099,97.2431731,-726.7199685,-0.127251782,0.323206379
32,1,consecutive,1.181294065,6.77309579,270.0511813,27.21677859,-997.6816753,-0.070911477,0.54466635,-100.9940941,995.766222,0.108854533,0.697325452,99.34354606,-658.1092115,-0.128708916,0.305973632
32,2,consecutive,1.253157216,7.176032522,270.2237652,27.79114934,-962.7793666,-0.074770816,0.537640229,-98.47893312,996.1204633,0.104737449,0.726857769,96.43043216,-654.8730625,-0.142885966,0.318863485
32,3,consecutive,1.149991285,4.619009013,164.3362109,27.17984981,-1006.33227,-0.064038391,0.500800474,-102.4092666,961.0286587,0.102310905,0.746835977,98.94315475,-628.3450625,-0.122187698,0.300748079
32,4,consecutive,1.179351428,5.517514486,218.8877918,25.56755417,-1010.018875,-0.070241823,0.539876176,-98.55892715,997.6699466,0.100110261,0.743846824,98.74250323,-656.9055131,-0.139484348,0.309375534
32,5,consecutive,1.199164595,6.51040334,240.5893099,27.06239508,-1008.490933,-0.072253802,0.509299297,-100.1613,1011.309572,0.102448379,0.715226347,99.13498321,-655.433304,-0.138026894,0.313248109
32,6,consecutive,1.164519921,5.476461771,216.2454589,25.60061723,-1042.148967,-0.06852051,0.529032489,-100.0205508,1021.252532,0.100260121,0.712787963,99.85145625,-663.1498608,-0.136240588,0.337860118
33,1,single,1.186195431,8.673077086,413.6928493,36.56683227,-877.4971691,-0.091753698,0.626679095,-102.2213153,886.9040298,0.114300998,0.782674551,94.81555013,-640.6934245,-0.126893808,0.47046641
33,2,single,1.281332054,8.093464289,431.7083915,35.89618333,-924.564428,-0.100640027,0.710478469,-100.2334925,948.3724925,0.13222148,0.802533758,89.74112812,-636.5354422,-0.115710884,0.46110952
33,3,single,1.136389112,7.45570165,364.687331,36.60909633,-909.3877363,-0.088134789,0.713416362,-102.0437905,782.4482105,0.122086002,0.73908824,91.25038821,-578.5444145,-0.091121888,0.412231707
33,4,single,1.327479565,6.155824246,350.1833087,35.72873196,-991.9035228,-0.104292447,0.863466519,-94.03185178,835.4625327,0.13159417,0.816938483,83.92529731,-542.5417928,-0.110617133,0.470468479
33,5,single,1.258329114,7.306000862,397.3865445,36.86096697,-929.6312192,-0.097099594,0.737623753,-103.2722876,885.9906036,0.135361664,0.842744629,90.00950258,-569.3514598,-0.115778946,0.441097759
33,6,single,1.240218873,4.893596441,331.7976935,35.51951837,-985.4210668,-0.095878389,0.819853111,-97.21161516,886.4700276,0.130371837,0.853263408,91.07288334,-563.4375461,-0.111914405,0.449614545
33,1,consecutive,1.083762493,7.003608821,384.447373,35.90870775,-813.5868212,-0.075427767,0.490318678,-127.7768901,766.8482677,0.143856734,0.674065624,95.71886191,-516.692985,-0.076301664,0.387914647
33,2,consecutive,1.138117932,6.448294019,375.612089,35.6382562,-867.5099432,-0.083191267,0.567860304,-116.1113229,794.9653075,0.139111429,0.691542528,91.57579905,-543.8542223,-0.091432453,0.420055292
33,3,consecutive,1.125989104,6.938158799,381.2329981,34.87580539,-834.3051867,-0.085696572,0.539627116,-115.7564446,798.2087358,0.126740176,0.731711574,92.86313044,-535.3514239,-0.097602952,0.400857462
33,4,consecutive,1.102869853,4.317151613,299.1604051,37.43647389,-909.3668221,-0.078946848,0.603532162,-117.2511895,778.8140698,0.140861744,0.669599424,90.39419406,-530.8377155,-0.083247634,0.40925121
33,5,consecutive,1.070647348,5.142647021,335.8474388,37.83912991,-918.4816414,-0.074679253,0.570830199,-117.2630641,811.5070948,0.133979257,0.722321708,92.83677027,-544.3964454,-0.081862712,0.382564529
33,6,consecutive,1.15442128,6.638378385,369.0659488,37.54102819,-901.7985958,-0.082402938,0.565540224,-118.2260106,831.3465891,0.147756272,0.704148166,90.53918616,-563.2357945,-0.089999178,0.396727542
34,1,single,1.061586241,3.62041557,226.5829518,34.76614565,-908.8886652,-0.084535124,0.598973977,-100.318561,714.2299912,0.103501723,0.514071107,94.79363786,-496.7270133,-0.089759305,0.372205996
34,2,single,1.076832765,4.578247259,257.1721117,33.69703355,-953.9642328,-0.083355027,0.591114682,-101.4164778,847.9288822,0.104250332,0.71923679,96.59581763,-515.9000704,-0.075114943,0.290017802
34,3,single,1.094652062,3.327284569,222.54179,32.10521621,-954.2643549,-0.084679358,0.614764166,-97.43139433,832.1474082,0.104338465,0.64922258,95.10682148,-521.0533672,-0.085525273,0.307306786
34,4,single,1.107951984,4.105859779,243.6179576,33.53920974,-910.7206581,-0.086163449,0.569715645,-94.9650779,805.8128647,0.104488966,0.718548023,91.95684871,-484.1926241,-0.096095181,0.300467604
34,5,single,1.088167687,3.660941337,243.5044817,32.08814429,-908.4112135,-0.080616854,0.559246736,-96.79508147,758.5698879,0.110149094,0.634612597,91.89985599,-484.8933833,-0.091100956,0.272084451
34,6,single,1.069787902,4.465960519,263.2848695,33.13777033,-894.3812436,-0.08138501,0.566315807,-96.56060732,745.219686,0.101730358,0.578711441,93.0451982,-495.9707738,-0.088792794,0.315479679
34,1,consecutive,1.088993089,2.82144065,193.6884456,32.46363862,-892.9929951,-0.076445058,0.503026243,-96.17892458,719.537908,0.114182177,0.582859696,89.49357759,-441.425493,-0.09637084,0.26747564
34,2,consecutive,1.320809269,4.069376666,248.0494699,31.99877507,-942.0663436,-0.094340508,0.587091327,-87.97341873,845.8519188,0.1179489,0.599631768,82.08162607,-513.9508346,-0.119972174,0.331956147
34,3,consecutive,1.402764721,3.035501062,212.6599017,34.74298767,-974.6342726,-0.098074841,0.606267273,-92.35812916,841.5575983,0.133814752,0.626903523,79.90459949,-497.0881994,-0.111253872,0.292174934
34,4,consecutive,1.26951334,4.682788665,243.994252,34.04437374,-904.4848544,-0.093555025,0.530724065,-94.61769298,779.3763648,0.120822191,0.616487992,82.74998047,-446.457436,-0.110517955,0.284869651
34,5,consecutive,1.338157182,5.293194504,281.0946041,33.83121728,-936.9949526,-0.096209913,0.557091286,-90.99567722,842.3660606,0.12050109,0.610156155,79.39250043,-486.6983738,-0.113003425,0.309232051
34,6,consecutive,1.380584259,3.773010336,219.1762905,33.58493851,-943.1594612,-0.092149479,0.572217344,-88.8878823,813.5539753,0.132732325,0.598500855,76.71543444,-470.4270984,-0.108295484,0.32397126
35,1,single,1.147936294,6.988807991,218.1806593,25.7406423,-664.5809263,-0.079046549,0.458355265,-95.19149576,899.1687446,0.100857516,0.840100684,99.89769171,-607.5414259,-0.146165475,0.399493418
35,2,single,1.211067122,5.036256805,214.2867715,25.62907658,-630.3955528,-0.081598274,0.431750079,-100.6981496,899.3499586,0.101869477,0.760034432,97.90153957,-637.8368489,-0.136597414,0.41271843
35,3,single,1.210950364,6.131509909,216.0475499,23.6684727,-609.8297912,-0.083477754,0.422217954,-104.775565,896.2181291,0.111479409,0.755335043,97.64013331,-630.1045103,-0.122328888,0.338208168
35,4,single,1.149215223,6.861853881,217.1391259,23.08388795,-568.1304896,-0.076447203,0.381348515,-110.0602189,910.9174041,0.112907914,0.690166069,99.82889573,-652.8980666,-0.118636533,0.360047593
35,5,single,1.317947771,4.243692408,150.5246425,22.90395601,-631.4348672,-0.087160238,0.447200872,-95.45504786,886.968393,0.131179723,0.85639769,86.42524134,-572.1779196,-0.101099695,0.27327437
35,6,single,1.41453453,6.863627535,238.5619753,24.29131319,-670.0296697,-0.094530535,0.471034575,-92.02314678,901.2280728,0.137151899,0.892002927,83.42739553,-584.4790508,-0.109664224,0.29461734
35,1,consecutive,1.706085171,5.742823381,241.0271621,22.3955513,-661.4947359,-0.121446821,0.422373728,-93.10136385,862.3857902,0.150769706,0.836816569,76.3745571,-510.6842112,-0.141073926,0.347649062
35,2,consecutive,1.699060839,5.333684698,231.7021699,22.90242187,-696.4340665,-0.117814434,0.464836999,-90.71382632,864.9555206,0.162560194,0.873193682,71.01970849,-486.6422717,-0.115326627,0.324111791
35,3,consecutive,1.502769144,7.225982996,256.8088983,20.8893198,-642.9148554,-0.104604967,0.379139594,-102.3855145,874.2100875,0.139655846,0.78667265,85.7005474,-539.6484463,-0.145591772,0.32441937
35,4,consecutive,1.781666082,4.992748045,236.3814044,18.91090228,-656.7160801,-0.123653799,0.428335578,-89.24831756,871.5940415,0.161636707,0.872846122,70.92045649,-505.3937315,-0.125250302,0.340041817
35,5,consecutive,2.021238665,5.651094947,229.1678802,17.77110066,-646.9261662,-0.137147996,0.44724144,-83.65785367,878.4761356,0.185960704,0.958742754,62.2960612,-509.4162904,-0.121542877,0.272961954
35,6,consecutive,1.957831334,4.960603547,234.6710074,19.4502507,-667.5868595,-0.133254685,0.44756135,-82.13837505,861.3672641,0.172346962,0.943876687,65.0913676,-519.1201101,-0.122893672,0.276985007
36,1,single,1.369470054,8.297090737,274.440592,32.93911038,-825.8350252,-0.09893301,0.452118451,-107.0789111,1151.603218,0.128922176,1.222205231,101.3885036,-687.6508861,-0.158825868,0.474297126
36,2,single,1.255491172,7.357244858,243.1963331,32.61069795,-829.5632843,-0.088548857,0.471447807,-108.8993078,1106.177538,0.120285502,1.189081024,100.5144858,-655.7809564,-0.148798533,0.515810982
36,3,single,1.235156248,10.47050984,309.7860407,34.46644221,-790.7332638,-0.091401206,0.414865016,-113.2359589,1153.839468,0.109086561,1.239991613,102.164762,-674.7363933,-0.157191665,0.494895942
36,4,single,1.409274358,9.153481609,262.3539956,34.61671822,-840.5922537,-0.098981917,0.477175225,-110.5169345,1137.780016,0.13535869,1.176941183,99.30062864,-673.872898,-0.165209576,0.517386941
36,5,single,1.34691952,8.072623036,251.5088317,32.32274904,-818.158965,-0.095496592,0.454928272,-108.2223786,1128.295704,0.126121841,1.196107897,98.99933115,-654.3722843,-0.155605225,0.47479928
36,6,single,1.351208076,8.79200324,269.8699922,32.4906762,-849.5126813,-0.101961631,0.488553127,-105.2423328,1145.908686,0.119852646,1.203859345,98.78852369,-688.5850454,-0.156225429,0.498450465
36,1,consecutive,1.470953319,6.124215747,227.2579441,34.01048577,-851.1491294,-0.091083262,0.45810014,-108.8705712,1077.658493,0.133716204,1.037930652,103.7856287,-645.3760554,-0.184779055,0.537647786
36,2,consecutive,1.417891597,6.472809954,228.3074504,33.9195162,-861.8550145,-0.091232744,0.453895749,-111.9852113,1111.342833,0.130052604,1.085668724,103.0957855,-633.7611083,-0.182663339,0.486733063
36,3,consecutive,1.371143772,7.499774658,246.5658551,32.82490798,-807.7056238,-0.082042661,0.422340651,-113.5307347,1066.387428,0.12500402,1.048050853,109.2701562,-640.6529473,-0.175843482,0.489177181
36,4,consecutive,1.472218813,7.119468397,253.0409925,35.03948534,-836.4138398,-0.098984177,0.432025199,-111.8336179,1085.64379,0.137518262,1.065195807,102.4047495,-629.0852753,-0.183987801,0.512305366
36,5,consecutive,1.524168413,6.165197527,228.8697107,35.23345872,-837.1893838,-0.104083354,0.448130253,-113.1860514,1096.422225,0.144963486,1.009295074,100.7892945,-649.9385942,-0.186636542,0.525435031
36,6,consecutive,1.478804609,6.215221564,234.2552512,33.6224062,-842.1629265,-0.081137858,0.434084949,-112.9672404,1107.408209,0.13656085,1.093874738,106.9038989,-639.4374331,-0.194269158,0.485533655
37,1,single,1.310743829,6.837838957,202.0947786,25.26678558,-744.0357408,-0.10098645,0.624862143,-95.83262155,802.0564933,0.110372407,1.036760292,88.22996507,-531.0575272,-0.137357429,0.476753804
37,2,single,1.255846464,7.463895358,276.0729468,24.37551567,-743.6896874,-0.099722921,0.56314259,-100.8205386,877.1715365,0.102966359,1.04535499,92.1565302,-561.184126,-0.141495318,0.500327693
37,3,single,1.261189081,5.498630073,86.08399838,27.62858468,-755.1907046,-0.094449723,0.635499465,-99.94331658,881.3067502,0.10627427,1.008839314,88.92503748,-548.8205843,-0.129476201,0.498172715
37,4,single,1.309281383,7.385538597,251.6897335,25.54680955,-771.1293492,-0.104337217,0.595461507,-97.4521872,895.4452756,0.11365383,1.129618908,89.74245107,-581.3356894,-0.144208486,0.474420207
37,5,single,1.38275072,6.295557861,197.2071904,27.0159281,-768.4107903,-0.109092333,0.637887907,-93.50782561,901.0488337,0.116343886,1.148494122,85.14466112,-551.6083638,-0.16178878,0.546793832
37,6,single,1.29985603,5.960518421,230.4204376,26.47394761,-780.4661401,-0.107059598,0.634864493,-97.25625131,936.8115863,0.113415584,1.13902744,89.88400778,-601.0490326,-0.158298662,0.481220818
37,1,consecutive,1.478123445,6.154779347,269.5602086,25.73930417,-816.5777527,-0.103044331,0.556671174,-92.61721792,830.0786465,0.118301567,1.037272255,84.22024548,-516.7697724,-0.174139283,0.521056181
37,2,consecutive,1.622479536,5.586402876,257.958924,24.67723861,-735.5910068,-0.123402416,0.554884129,-93.1363479,805.4308999,0.128363478,1.077189479,80.76066278,-509.8772636,-0.165251078,0.530786839
37,3,consecutive,1.46232263,8.930962308,334.1045555,25.95026219,-787.7575,-0.109669995,0.585230232,-92.56155359,830.9965302,0.118234299,1.061086751,84.63985071,-508.5329532,-0.163325734,0.54136117
37,4,consecutive,1.464865922,6.861138551,259.8536065,25.82273588,-767.9594163,-0.115856635,0.573566074,-96.98576379,786.0082412,0.11727504,0.981661234,85.57061132,-508.3469423,-0.154010697,0.51979094
