ID,Trials,Conditions,Vertical_GRF,Mtp_agl,Mtp_vel,Ankle_agl,Ankle_vel,Ankle_mom,Ankle_pow,Knee_agl,Knee_vel,Knee_mom,Knee_pow,Hip_agl,Hip_vel,Hip_mom,Hip_pow
8,4,consecutive,2.00541962,6.96535632,174.2703292,32.04313342,791.0984623,-0.110289834,-0.708903202,-100.7838077,-615.6182115,0.127937443,-0.897137436,81.49796003,390.7200105,-0.178434103,0.233686587
8,5,consecutive,1.585609912,6.57760408,139.398213,31.62871386,715.2985702,-0.093348456,-0.421288736,-108.0034589,-603.1551943,0.117105527,-0.727276826,90.35262952,417.3536622,-0.163704216,0.349151175
8,6,consecutive,1.46023124,7.552891556,181.4801341,33.83703042,755.8394017,-0.097371808,-0.455908833,-108.353089,-607.1511939,0.115914572,-0.655070939,89.22733457,392.3106966,-0.165705679,0.252695066
9,1,single,1.340501564,8.006350257,316.203669,25.58545936,823.5709036,-0.090765676,-0.91872325,-95.09781906,-571.4504403,0.114985367,-0.86064037,84.45380695,341.8670185,-0.062312761,0.190377124
9,2,single,2.330220003,9.900715657,368.98872,28.3394332,916.9221007,-0.147165547,-1.130108965,-88.19685782,-543.0731306,0.161943652,-1.31083617,83.49931208,371.7244568,-0.097822182,0.402696936
9,3,single,1.52739484,9.086569888,297.9458109,30.2542406,757.2172398,-0.116693706,-0.568537844,-102.8230676,-550.9783823,0.110873988,-0.825693216,97.59119191,397.4303894,-0.091913404,0.395022629
9,4,single,1.689447393,9.115215562,354.1647698,26.13667902,868.913298,-0.122137332,-0.958767984,-87.97512516,-531.0862572,0.12801765,-0.903136336,79.26376444,424.4617382,-0.075366169,0.330157744
9,5,single,1.487514126,15.28792431,531.5297305,24.29034295,974.3111462,-0.106448512,-0.78344028,-92.02592012,-580.390131,0.119332962,-0.683190419,86.45556677,414.0745052,-0.063568772,0.323804168
9,6,single,1.57329451,16.95435281,636.8908081,28.94369894,917.1397571,-0.105001376,-0.910022724,-90.94428765,-594.3643927,0.134879624,-0.947506916,78.80697284,345.8547063,-0.074883897,0.285498598
9,1,consecutive,1.519474415,7.29054299,249.9626297,28.88830205,701.2870216,-0.109524814,-0.560419773,-102.7682653,-550.0026804,0.108514861,-0.638406159,97.16753904,390.9181671,-0.094708882,0.263514798
9,2,consecutive,1.490773699,7.498219699,274.8088961,27.11691799,740.2756174,-0.113854118,-0.616020578,-107.6885362,-567.1536468,0.11584655,-0.820612316,95.12425379,363.2399884,-0.094934492,0.315247922
9,3,consecutive,1.691865148,7.43958628,286.3244612,29.46138054,799.2986389,-0.121651005,-0.745541599,-105.1616442,-590.5304619,0.122713682,-0.917901911,101.1659914,405.8471184,-0.102065555,0.385121818
9,4,consecutive,1.241092153,7.255058773,249.3853354,26.81026868,738.6672335,-0.093604676,-0.502915226,-106.6587477,-612.8025017,0.102124886,-0.712933637,98.04263742,398.434225,-0.084500879,0.341389755
9,5,consecutive,1.195638586,7.592025852,287.8834903,29.38866677,707.3809439,-0.088575452,-0.394207463,-107.2918599,-542.0927887,0.109408401,-0.65271016,97.67684254,346.6666344,-0.084314561,0.297010209
9,6,consecutive,1.698604293,9.385981832,362.3351363,29.56764832,840.6089482,-0.118370152,-0.73110499,-105.3511062,-573.2052776,0.114887749,-0.848653766,96.2787315,400.8419669,-0.10515887,0.244431783
10,1,single,1.856182826,19.05899427,682.572265,31.80108429,974.8825525,-0.136832672,-0.874678451,-96.8060979,-613.1143994,0.117442707,-0.869397682,84.0518207,461.0291033,-0.062495967,0.38665352
10,2,single,1.678494652,17.99275856,641.7884631,34.55887544,977.0457382,-0.114452689,-0.784382904,-91.70787891,-659.5191354,0.131752953,-0.869409358,76.62361824,345.2872538,-0.052916053,0.172967306
10,3,single,1.457606538,14.37304131,593.5858953,37.10716441,934.3997726,-0.096516738,-0.716247633,-98.6195474,-693.1464911,0.129722144,-1.051725936,76.74731729,366.6822185,-0.065030035,0.413110856
10,4,single,2.568053965,16.02382354,588.1819359,32.54534157,968.2139902,-0.138686702,-0.875741631,-88.90866721,-611.1555401,0.163235209,-1.023066014,78.45558468,436.4847194,-0.159988794,0.188590565
10,5,single,1.410753751,11.50520874,559.2546169,34.01512141,1023.130136,-0.087394337,-0.919421726,-89.9589606,-710.7172317,0.130571879,-0.929601998,71.41121571,326.465552,-0.072238747,0.444701258
10,6,single,1.8197017,19.63939909,703.2143292,36.40782027,933.2086359,-0.122587682,-0.922415463,-94.71297873,-620.7427457,0.14936881,-1.015189272,74.22272319,354.79069,-0.062916496,0.336144738
10,1,consecutive,1.613975409,13.06949243,458.1847656,32.32697202,859.3121178,-0.094624497,-0.656497319,-91.54574937,-575.6245571,0.116770675,-0.749044321,89.74164755,447.9928743,-0.122347295,0.239907575
10,2,consecutive,1.79065184,13.33841686,479.7091223,33.99316704,843.4758261,-0.120340578,-0.701868082,-94.65436808,-566.8398461,0.117491735,-0.845758386,86.25069939,458.6643225,-0.125535587,0.36609685
10,3,consecutive,1.839787148,13.29975362,475.6932246,33.22292976,892.9803372,-0.104616469,-0.749674135,-93.97443058,-555.4905819,0.121603423,-0.907220846,89.29191783,472.577742,-0.137620653,0.264658751
10,4,consecutive,1.826062787,12.82826393,444.096936,33.92006885,787.5552697,-0.120741407,-0.648905625,-93.75329991,-549.8609757,0.122779054,-0.844694372,84.30856688,442.0544331,-0.129735559,0.345863551
